time	I(D1)
1.628786984434580e-003	6.306894e-002
1.628887536561986e-003	1.124203e-001
1.629011977713667e-003	2.045783e-001
1.629192597534670e-003	3.928872e-001
1.629503449091029e-003	7.824857e-001
1.629674023703141e-003	1.008559e+000
1.629830611188091e-003	1.217750e+000
1.629907622305047e-003	1.319401e+000
1.630000000000000e-003	1.439725e+000
1.630013902962376e-003	1.457670e+000
1.630028887824076e-003	1.476853e+000
1.630048867639675e-003	1.502224e+000
1.630088827270874e-003	1.552045e+000
1.630149549185256e-003	1.624927e+000
1.630229506969813e-003	1.714322e+000
1.630341666598401e-003	1.822391e+000
1.630565985855576e-003	1.993968e+000
1.630767902841367e-003	2.102860e+000
1.631010502624683e-003	2.175389e+000
1.631282391502436e-003	2.196390e+000
1.631750730314319e-003	2.151334e+000
1.632251284771528e-003	2.054764e+000
1.632869373346412e-003	1.912510e+000
1.633648565840506e-003	1.741066e+000
1.634501569450208e-003	1.582536e+000
1.635591497560673e-003	1.425607e+000
1.636827157720562e-003	1.295048e+000
1.638000000000000e-003	1.201303e+000
1.638050856797028e-003	1.196830e+000
1.638152570391082e-003	1.183821e+000
1.638284668584411e-003	1.155165e+000
1.638426911501757e-003	1.109671e+000
1.638500027173739e-003	1.081404e+000
1.638568294155903e-003	1.053981e+000
1.638664977265994e-003	1.016384e+000
1.638731045702853e-003	9.909312e-001
1.638794185006015e-003	9.658923e-001
1.638886218428952e-003	9.283690e-001
1.638978896055521e-003	8.905843e-001
1.639073631599846e-003	8.528559e-001
1.639185909952343e-003	8.105502e-001
1.639410466657336e-003	7.316412e-001
1.639575378890122e-003	6.775379e-001
1.639718925474813e-003	6.345732e-001
1.640000000000000e-003	5.565162e-001
1.640010027105584e-003	5.538080e-001
1.640030081316752e-003	5.484601e-001
1.640070189739087e-003	5.379968e-001
1.640122983445120e-003	5.245780e-001
1.640171570901504e-003	5.125895e-001
1.640231949871280e-003	4.981646e-001
1.640297375744569e-003	4.830756e-001
1.640384682316147e-003	4.637237e-001
1.640485802677366e-003	4.423316e-001
1.640627619132162e-003	4.140278e-001
1.640813210356830e-003	3.795260e-001
1.641039255164555e-003	3.410926e-001
1.641324325638512e-003	2.979833e-001
1.641727733597320e-003	2.464149e-001
1.642439116822959e-003	1.727315e-001
1.643149929404397e-003	1.148790e-001
1.643926768804086e-003	6.624155e-002
1.644647945264153e-003	2.989485e-002
1.644968474825076e-003	1.629453e-002
1.645184598689254e-003	8.453830e-003
1.645298290843962e-003	5.035035e-003
1.645361163503683e-003	3.564370e-003
1.645405399056196e-003	2.930256e-003
1.645455067715032e-003	2.575347e-003
1.645497356766946e-003	2.256341e-003
1.645532138964199e-003	1.961603e-003
1.645571362749890e-003	1.728134e-003
1.645640875839962e-003	1.497775e-003
1.645723421181628e-003	1.371269e-003
1.645888511864959e-003	1.330020e-003
1.646218693231623e-003	1.411167e-003
1.646780684211069e-003	1.617048e-003
1.647408070144382e-003	1.859910e-003
1.648000000000000e-003	2.188415e-003
1.648005393356100e-003	2.130184e-003
1.648016180068298e-003	2.105115e-003
1.648037753492696e-003	2.116937e-003
1.648080205876685e-003	2.148858e-003
1.648126688224114e-003	2.207041e-003
1.648181189295535e-003	2.320555e-003
1.648240395915976e-003	2.542123e-003
1.648331777593021e-003	3.205949e-003
1.648401052255349e-003	4.261336e-003
1.648459840259502e-003	6.034016e-003
1.648518354332842e-003	9.210487e-003
1.648582366779112e-003	1.499809e-002
1.648646035193490e-003	2.420964e-002
1.648719294296917e-003	4.064864e-002
1.648802074919099e-003	6.916543e-002
1.648905702217277e-003	1.236606e-001
1.649036702854180e-003	2.270513e-001
1.649231437848555e-003	4.380931e-001
1.649542777848678e-003	8.341429e-001
1.649680340285427e-003	1.017204e+000
1.649821860635698e-003	1.206943e+000
1.650000000000000e-003	1.440391e+000
1.650010864182868e-003	1.454406e+000
1.650027018217060e-003	1.475121e+000
1.650042947644097e-003	1.495399e+000
1.650074806498171e-003	1.535278e+000
1.650138524206320e-003	1.612476e+000
1.650208966972921e-003	1.692555e+000
1.650318310559193e-003	1.802760e+000
1.650489059822635e-003	1.944458e+000
1.650690711407980e-003	2.068394e+000
1.650914496879741e-003	2.154355e+000
1.651167485095367e-003	2.192802e+000
1.651577512805195e-003	2.175413e+000
1.652059229509632e-003	2.095883e+000
1.652617193513839e-003	1.971194e+000
1.653344651817094e-003	1.805397e+000
1.654139453043923e-003	1.646243e+000
1.655188717023347e-003	1.478181e+000
1.656309402018694e-003	1.335046e+000
1.656542074301421e-003	1.310938e+000
1.657007418866876e-003	1.269605e+000
1.657069310869091e-003	1.264451e+000
1.657193094873522e-003	1.254857e+000
1.657440662882384e-003	1.236669e+000
1.657504863982276e-003	1.232148e+000
1.657633266182058e-003	1.223481e+000
1.657743195600435e-003	1.216267e+000
1.657780141163246e-003	1.213905e+000
1.657854032288867e-003	1.209329e+000
1.658000000000000e-003	1.200519e+000
1.658014596771114e-003	1.199639e+000
1.658043790313340e-003	1.197737e+000
1.658102177397794e-003	1.192266e+000
1.658218951566700e-003	1.173324e+000
1.658350106989819e-003	1.139464e+000
1.658441741403470e-003	1.107415e+000
1.658514461334804e-003	1.078326e+000
1.658590163048366e-003	1.047922e+000
1.658669283256373e-003	1.017284e+000
1.658736304574580e-003	9.913259e-001
1.658801209322938e-003	9.652942e-001
1.658900185800774e-003	9.246473e-001
1.658986416720968e-003	8.893601e-001
1.659078298788678e-003	8.527895e-001
1.659204843012136e-003	8.054427e-001
1.659457931459052e-003	7.181261e-001
1.659676378029718e-003	6.478084e-001
1.659740495052874e-003	6.284810e-001
1.659868729099185e-003	5.921649e-001
1.660000000000000e-003	5.565455e-001
1.660013127090082e-003	5.530792e-001
1.660039381270245e-003	5.462582e-001
1.660091889630571e-003	5.329151e-001
1.660140495704557e-003	5.208610e-001
1.660195958613745e-003	5.074757e-001
1.660254082966774e-003	4.938599e-001
1.660330973558103e-003	4.764449e-001
1.660418956339702e-003	4.572922e-001
1.660538517199135e-003	4.325034e-001
1.660688439081792e-003	4.033116e-001
1.660904695452838e-003	3.643252e-001
1.661137236554022e-003	3.263451e-001
1.661472525541128e-003	2.784085e-001
1.661939034324879e-003	2.223924e-001
1.662604049064519e-003	1.581306e-001
1.663355700073190e-003	1.011539e-001
1.664107406489267e-003	5.699676e-002
1.664866348735585e-003	2.131135e-002
1.665179851452421e-003	9.341564e-003
1.665347715848702e-003	4.489628e-003
1.665410840737824e-003	3.334333e-003
1.665459685018155e-003	2.862462e-003
1.665502250419294e-003	2.491849e-003
1.665534406693227e-003	2.181510e-003
1.665574279276720e-003	1.902778e-003
1.665654024443704e-003	1.611706e-003
1.665813514777673e-003	1.415993e-003
1.666132495445610e-003	1.407919e-003
1.666721916028618e-003	1.596926e-003
1.667262917341802e-003	1.803394e-003
1.668000000000000e-003	2.114746e-003
1.668004726173978e-003	2.105600e-003
1.668014178521933e-003	2.104396e-003
1.668033083217844e-003	2.114128e-003
1.668070892609665e-003	2.140502e-003
1.668118981354201e-003	2.195138e-003
1.668170412908151e-003	2.292733e-003
1.668228532506877e-003	2.484665e-003
1.668311961318662e-003	3.001936e-003
1.668383973171969e-003	3.915661e-003
1.668444021727421e-003	5.437380e-003
1.668501768120202e-003	8.149429e-003
1.668566790240440e-003	1.331547e-002
1.668628764537918e-003	2.130194e-002
1.668700587309500e-003	3.573992e-002
1.668779126754657e-003	6.003433e-002
1.668877971689264e-003	1.067582e-001
1.668999238582514e-003	1.934603e-001
1.669173113111191e-003	3.708622e-001
1.669484607068838e-003	7.581285e-001
1.669683390917411e-003	1.021011e+000
1.669843134079384e-003	1.234270e+000
1.669906445973124e-003	1.317742e+000
1.670000000000000e-003	1.439471e+000
1.670014042598179e-003	1.457595e+000
1.670029374036908e-003	1.477222e+000
1.670049815955214e-003	1.503171e+000
1.670090699791825e-003	1.554097e+000
1.670151951702632e-003	1.627481e+000
1.670232905402343e-003	1.717685e+000
1.670346716033632e-003	1.827832e+000
1.670546517332620e-003	1.982004e+000
1.670760787346962e-003	2.099986e+000
1.670985307721406e-003	2.170371e+000
1.671272080298806e-003	2.195083e+000
1.671729056023810e-003	2.154943e+000
1.672212749206403e-003	2.063332e+000
1.672841502118796e-003	1.918844e+000
1.673600207692581e-003	1.751020e+000
1.674457328937102e-003	1.589974e+000
1.675524649582986e-003	1.433903e+000
1.676761674814774e-003	1.301381e+000
1.678000000000000e-003	1.201314e+000
1.678047533882807e-003	1.197263e+000
1.678142601648421e-003	1.185656e+000
1.678270636235116e-003	1.159331e+000
1.678409967916053e-003	1.116631e+000
1.678484849546821e-003	1.088137e+000
1.678552378334672e-003	1.060855e+000
1.678649795214470e-003	1.022644e+000
1.678714758798902e-003	9.976779e-001
1.678777183521704e-003	9.731269e-001
1.678863189263012e-003	9.381689e-001
1.678956394363251e-003	9.000253e-001
1.679041968155872e-003	8.655490e-001
1.679136590982710e-003	8.291029e-001
1.679325836636385e-003	7.611617e-001
1.679555845710062e-003	6.848696e-001
1.679744971522013e-003	6.277941e-001
1.680000000000000e-003	5.566445e-001
1.680010826487582e-003	5.537217e-001
1.680032479462745e-003	5.479590e-001
1.680075785413072e-003	5.366870e-001
1.680124478142661e-003	5.243407e-001
1.680176414381802e-003	5.115588e-001
1.680234221191885e-003	4.977832e-001
1.680303952860729e-003	4.817421e-001
1.680388364329391e-003	4.630816e-001
1.680495242804834e-003	4.405377e-001
1.680634200029940e-003	4.129117e-001
1.680830815054725e-003	3.765362e-001
1.681051986637644e-003	3.391680e-001
1.681350989636844e-003	2.943371e-001
1.681753597339041e-003	2.432033e-001
1.682435628029270e-003	1.729930e-001
1.683160630783532e-003	1.142474e-001
1.683929005656155e-003	6.621467e-002
1.684661764067915e-003	2.939505e-002
1.684981175103627e-003	1.589437e-002
1.685197690317737e-003	8.111403e-003
1.685307802998163e-003	4.860994e-003
1.685370866949708e-003	3.453177e-003
1.685414349644713e-003	2.893992e-003
1.685474362582445e-003	2.492940e-003
1.685512972729468e-003	2.182517e-003
1.685550717137587e-003	1.872836e-003
1.685591086571972e-003	1.667248e-003
1.685671825440742e-003	1.449881e-003
1.685760458289469e-003	1.347989e-003
1.685937723986923e-003	1.332486e-003
1.686265961354245e-003	1.425904e-003
1.686843190957397e-003	1.640566e-003
1.687339362535652e-003	1.832893e-003
1.688000000000000e-003	2.162229e-003
1.688005041004049e-003	2.121075e-003
1.688015123012147e-003	2.104623e-003
1.688035287028342e-003	2.115749e-003
1.688075615060734e-003	2.144857e-003
1.688122699428127e-003	2.200989e-003
1.688175828846202e-003	2.306486e-003
1.688233816033084e-003	2.509769e-003
1.688321560408468e-003	3.092780e-003
1.688390807802026e-003	4.042050e-003
1.688450017434374e-003	5.651747e-003
1.688508051394668e-003	8.535700e-003
1.688572663273577e-003	1.393030e-002
1.688635085338794e-003	2.233691e-002
1.688707508156450e-003	3.751175e-002
1.688787525801265e-003	6.328662e-002
1.688888177752507e-003	1.128141e-001
1.689012861509669e-003	2.053727e-001
1.689193944476297e-003	3.944392e-001
1.689504777515024e-003	7.842258e-001
1.689673370737660e-003	1.007705e+000
1.689829744191766e-003	1.216618e+000
1.689907702538064e-003	1.319527e+000
1.690000000000000e-003	1.439755e+000
1.690013908153204e-003	1.457706e+000
1.690028888386881e-003	1.476883e+000
1.690048862031784e-003	1.502247e+000
1.690088809321590e-003	1.552052e+000
1.690149509647382e-003	1.624910e+000
1.690229455211904e-003	1.714296e+000
1.690341580690924e-003	1.822343e+000
1.690565831648965e-003	1.993891e+000
1.690767793145530e-003	2.102833e+000
1.691010316269543e-003	2.175372e+000
1.691282189479819e-003	2.196398e+000
1.691750571431037e-003	2.151365e+000
1.692251070483078e-003	2.054819e+000
1.692869053905492e-003	1.912589e+000
1.693648136651315e-003	1.741157e+000
1.694500882576423e-003	1.582656e+000
1.695591154388966e-003	1.425654e+000
1.696826334855491e-003	1.295125e+000
1.698000000000000e-003	1.201307e+000
1.698050810030855e-003	1.196840e+000
1.698152430092564e-003	1.183851e+000
1.698284468243720e-003	1.155228e+000
1.698426658430902e-003	1.109775e+000
1.698499823289126e-003	1.081495e+000
1.698568100801076e-003	1.054065e+000
1.698664859931335e-003	1.016434e+000
1.698730927135682e-003	9.909815e-001
1.698794056543830e-003	9.659483e-001
1.698886028805764e-003	9.284509e-001
1.698978676906998e-003	8.906779e-001
1.699073589722692e-003	8.528760e-001
1.699185565119291e-003	8.106763e-001
1.699409515912489e-003	7.319597e-001
1.699574603928854e-003	6.777893e-001
1.699719005092839e-003	6.345631e-001
1.700000000000000e-003	5.565203e-001
1.700010029323344e-003	5.538115e-001
1.700030087970032e-003	5.484623e-001
1.700070205263407e-003	5.379966e-001
1.700123004919287e-003	5.245761e-001
1.700171592764621e-003	5.125876e-001
1.700231975420615e-003	4.981618e-001
1.700297404971930e-003	4.830720e-001
1.700384720427242e-003	4.637184e-001
1.700485849575944e-003	4.423247e-001
1.700627684634964e-003	4.140178e-001
1.700813301886338e-003	3.795121e-001
1.701039357876203e-003	3.410783e-001
1.701324464496606e-003	2.979656e-001
1.701727940388723e-003	2.463927e-001
1.702439515635182e-003	1.726965e-001
1.703150252457414e-003	1.148565e-001
1.703927160590929e-003	6.622080e-002
1.704648280753416e-003	2.988089e-002
1.704968766931480e-003	1.628413e-002
1.705184869073342e-003	8.445899e-003
1.705298471836975e-003	5.031169e-003
1.705361347987339e-003	3.561633e-003
1.705405526007909e-003	2.929488e-003
1.705455245865876e-003	2.574733e-003
1.705497422598021e-003	2.256203e-003
1.705532215485456e-003	1.961278e-003
1.705571427574740e-003	1.728087e-003
1.705641136286025e-003	1.497420e-003
1.705723783124752e-003	1.371057e-003
1.705889076802206e-003	1.330069e-003
1.706219664157115e-003	1.411498e-003
1.706781649730697e-003	1.617423e-003
1.707409742297422e-003	1.860566e-003
1.708000000000000e-003	2.187947e-003
1.708005402953852e-003	2.130031e-003
1.708016208861555e-003	2.105129e-003
1.708037820676960e-003	2.116977e-003
1.708080291001068e-003	2.148940e-003
1.708126780754073e-003	2.207191e-003
1.708181290149807e-003	2.320837e-003
1.708240540913374e-003	2.542867e-003
1.708331973730204e-003	3.208243e-003
1.708401244318691e-003	4.265715e-003
1.708460023901978e-003	6.041604e-003
1.708518548236502e-003	9.223919e-003
1.708582550782784e-003	1.501934e-002
1.708646244364124e-003	2.424709e-002
1.708719520562961e-003	4.071146e-002
1.708802356011703e-003	6.928381e-002
1.708906042264495e-003	1.238792e-001
1.709037170679408e-003	2.274905e-001
1.709232196577791e-003	4.389961e-001
1.709543589905902e-003	8.352184e-001
1.709680442943196e-003	1.017347e+000
1.709726293925411e-003	1.078812e+000
1.709817995889842e-003	1.201472e+000
1.709910871465598e-003	1.324669e+000
1.710000000000000e-003	1.440551e+000
1.710013276161792e-003	1.457641e+000
1.710030977710848e-003	1.480303e+000
1.710051244679696e-003	1.506018e+000
1.710091778617392e-003	1.556403e+000
1.710154248974965e-003	1.631027e+000
1.710235278437258e-003	1.720907e+000
1.710352068450299e-003	1.833346e+000
1.710549168198462e-003	1.984439e+000
1.710764889920708e-003	2.102172e+000
1.710987965993085e-003	2.171162e+000
1.711279349557729e-003	2.195160e+000
1.711736651074876e-003	2.154029e+000
1.712218090420439e-003	2.062292e+000
1.712854837829334e-003	1.915809e+000
1.713613498161206e-003	1.748308e+000
1.714475144132104e-003	1.586987e+000
1.715541970810610e-003	1.431749e+000
1.716786760320688e-003	1.299027e+000
1.718000000000000e-003	1.201316e+000
1.718048748650325e-003	1.197113e+000
1.718146245950974e-003	1.185005e+000
1.718275733807455e-003	1.157868e+000
1.718416538319317e-003	1.114071e+000
1.718489932489268e-003	1.085966e+000
1.718556897797485e-003	1.058942e+000
1.718652078119425e-003	1.021732e+000
1.718717313433144e-003	9.966679e-001
1.718779501254766e-003	9.721668e-001
1.718866421046837e-003	9.368045e-001
1.718959403314744e-003	8.987639e-001
1.719047586435626e-003	8.632876e-001
1.719143173931153e-003	8.265639e-001
1.719334348922207e-003	7.581835e-001
1.719567009538894e-003	6.812558e-001
1.719746814319283e-003	6.271099e-001
1.720000000000000e-003	5.565841e-001
1.720010889274967e-003	5.536469e-001
1.720032667824901e-003	5.478560e-001
1.720076224924769e-003	5.365282e-001
1.720124922970172e-003	5.241904e-001
1.720176952091581e-003	5.113945e-001
1.720234767298994e-003	4.976253e-001
1.720304683792597e-003	4.815505e-001
1.720389191609080e-003	4.628786e-001
1.720496394957331e-003	4.402789e-001
1.720635637417778e-003	4.126152e-001
1.720833073973163e-003	3.761177e-001
1.721054311832121e-003	3.387777e-001
1.721354538650966e-003	2.938262e-001
1.721758181879540e-003	2.426291e-001
1.722437177296134e-003	1.728271e-001
1.723164116755963e-003	1.140008e-001
1.723931273500077e-003	6.609075e-002
1.724665563423727e-003	2.923604e-002
1.724984569336680e-003	1.577115e-002
1.725201032688719e-003	8.012304e-003
1.725310064687690e-003	4.811835e-003
1.725373176956851e-003	3.423815e-003
1.725416596576139e-003	2.879773e-003
1.725476055547484e-003	2.484045e-003
1.725513375064206e-003	2.181722e-003
1.725551585760633e-003	1.869750e-003
1.725592194850606e-003	1.664610e-003
1.725673413030553e-003	1.449581e-003
1.725766974446125e-003	1.347277e-003
1.725954097277268e-003	1.336615e-003
1.726305005470985e-003	1.440178e-003
1.726882396085581e-003	1.655500e-003
1.727311424401079e-003	1.821915e-003
1.728000000000000e-003	2.153923e-003
1.728004917838856e-003	2.118387e-003
1.728014753516568e-003	2.104644e-003
1.728034424871992e-003	2.115428e-003
1.728073767582841e-003	2.143426e-003
1.728121231111283e-003	2.198953e-003
1.728173699074869e-003	2.301261e-003
1.728231446370521e-003	2.498841e-003
1.728317606115331e-003	3.055461e-003
1.728388034075072e-003	3.991923e-003
1.728447819006915e-003	5.574681e-003
1.728505776198913e-003	8.398660e-003
1.728570632923298e-003	1.372140e-002
1.728632750471458e-003	2.196113e-002
1.728705091302561e-003	3.690208e-002
1.728784494092981e-003	6.212344e-002
1.728884617759625e-003	1.107117e-001
1.729008003009886e-003	2.011299e-001
1.729186620521169e-003	3.861584e-001
1.729497556453898e-003	7.749260e-001
1.729676872748234e-003	1.012435e+000
1.729834488923938e-003	1.222956e+000
1.729907271726394e-003	1.318991e+000
1.730000000000000e-003	1.439731e+000
1.730013965336588e-003	1.457755e+000
1.730029078001964e-003	1.477101e+000
1.730049228222466e-003	1.502685e+000
1.730089528663470e-003	1.552911e+000
1.730150435721028e-003	1.625965e+000
1.730230767519083e-003	1.715664e+000
1.730343520167830e-003	1.825076e+000
1.730544648644965e-003	1.980811e+000
1.730758587933027e-003	2.099151e+000
1.730983578475168e-003	2.170191e+000
1.731267958852199e-003	2.195272e+000
1.731724272485451e-003	2.155722e+000
1.732208911377315e-003	2.064228e+000
1.732833504909300e-003	1.920755e+000
1.733592080855759e-003	1.752746e+000
1.734446668310751e-003	1.591812e+000
1.735513802420025e-003	1.435285e+000
1.736746202582574e-003	1.302863e+000
1.738000000000000e-003	1.201325e+000
1.738046821574500e-003	1.197361e+000
1.738140464723498e-003	1.186040e+000
1.738267686660931e-003	1.160174e+000
1.738406156647403e-003	1.118108e+000
1.738481943504962e-003	1.089381e+000
1.738549770657508e-003	1.061966e+000
1.738648460995062e-003	1.023182e+000
1.738713417385152e-003	9.982134e-001
1.738776098601936e-003	9.735845e-001
1.738861685262828e-003	9.388151e-001
1.738955407118468e-003	9.004586e-001
1.739039985535420e-003	8.663671e-001
1.739134348206760e-003	8.299900e-001
1.739323073549441e-003	7.621535e-001
1.739552526554768e-003	6.859612e-001
1.739743746184389e-003	6.282084e-001
1.740000000000000e-003	5.566795e-001
1.740010785238012e-003	5.537667e-001
1.740032355714037e-003	5.480236e-001
1.740075496666086e-003	5.367896e-001
1.740124185669937e-003	5.244393e-001
1.740176060976561e-003	5.116675e-001
1.740233862289688e-003	4.978884e-001
1.740303472827704e-003	4.818699e-001
1.740387821041202e-003	4.632172e-001
1.740494486677505e-003	4.407099e-001
1.740633256926828e-003	4.131085e-001
1.740829334632807e-003	3.768128e-001
1.741050476180999e-003	3.394237e-001
1.741348664192404e-003	2.946738e-001
1.741750582095615e-003	2.435824e-001
1.742434547638218e-003	1.731087e-001
1.743158316498669e-003	1.144122e-001
1.743927467851763e-003	6.629937e-002
1.744659245610852e-003	2.950115e-002
1.744978933516614e-003	1.597638e-002
1.745195491782687e-003	8.177301e-003
1.745306323680277e-003	4.893688e-003
1.745369352967249e-003	3.473148e-003
1.745412895827934e-003	2.897637e-003
1.745465753180745e-003	2.537684e-003
1.745504083046482e-003	2.233498e-003
1.745540012105152e-003	1.929092e-003
1.745579295394782e-003	1.710169e-003
1.745657861974042e-003	1.474623e-003
1.745745502723484e-003	1.359005e-003
1.745920784222369e-003	1.332972e-003
1.746271347220139e-003	1.428936e-003
1.746834807027594e-003	1.637362e-003
1.747334136292578e-003	1.830832e-003
1.748000000000000e-003	2.168301e-003
1.748005017178305e-003	2.123250e-003
1.748015051534914e-003	2.104638e-003
1.748035120248133e-003	2.115552e-003
1.748075257674570e-003	2.144472e-003
1.748122414077399e-003	2.200494e-003
1.748175415813196e-003	2.305344e-003
1.748233336265555e-003	2.507383e-003
1.748320781339221e-003	3.085052e-003
1.748390269175144e-003	4.031704e-003
1.748449593123941e-003	5.635824e-003
1.748507609249727e-003	8.507342e-003
1.748572268851099e-003	1.388699e-002
1.748634627202560e-003	2.225896e-002
1.748707031711445e-003	3.738517e-002
1.748786922315311e-003	6.304520e-002
1.748887464464519e-003	1.123777e-001
1.749011878989325e-003	2.044917e-001
1.749192447448513e-003	3.927172e-001
1.749503310423627e-003	7.823075e-001
1.749674105427416e-003	1.008670e+000
1.749830716019262e-003	1.217890e+000
1.749907615175643e-003	1.319392e+000
1.750000000000000e-003	1.439724e+000
1.750013908791462e-003	1.457676e+000
1.750028901613122e-003	1.476870e+000
1.750048892042002e-003	1.502254e+000
1.750088872899762e-003	1.552100e+000
1.750149596512329e-003	1.624982e+000
1.750229579383122e-003	1.714398e+000
1.750341772261249e-003	1.823431e+000
1.750543646838867e-003	1.980049e+000
1.750757422644694e-003	2.098601e+000
1.750982666294623e-003	2.170003e+000
1.751265775177329e-003	2.195287e+000
1.751721829836606e-003	2.156053e+000
1.752206948194765e-003	2.064637e+000
1.752829353515436e-003	1.921711e+000
1.753587821712187e-003	1.753625e+000
1.754441123809751e-003	1.592749e+000
1.755507985119471e-003	1.436018e+000
1.756738711605125e-003	1.303578e+000
1.758000000000000e-003	1.201323e+000
1.758046483370291e-003	1.197401e+000
1.758139450110872e-003	1.186215e+000
1.758266293175184e-003	1.160564e+000
1.758404351693596e-003	1.118798e+000
1.758480578845400e-003	1.089959e+000
1.758548547197029e-003	1.062475e+000
1.758637452241434e-003	1.027544e+000
1.758701836592114e-003	1.002851e+000
1.758766295605341e-003	9.775884e-001
1.758848602667984e-003	9.441872e-001
1.758947734172227e-003	9.035342e-001
1.759025908306397e-003	8.718919e-001
1.759119504449936e-003	8.355984e-001
1.759306696737015e-003	7.678120e-001
1.759533341442365e-003	6.920079e-001
1.759731020336237e-003	6.320007e-001
1.760000000000000e-003	5.566986e-001
1.760010379056992e-003	5.538884e-001
1.760031137170975e-003	5.483446e-001
1.760072653398942e-003	5.375103e-001
1.760126406533065e-003	5.238538e-001
1.760175048949640e-003	5.118645e-001
1.760236024019069e-003	4.973193e-001
1.760302032271206e-003	4.821257e-001
1.760390775135544e-003	4.625032e-001
1.760493299741822e-003	4.408807e-001
1.760638129356403e-003	4.120941e-001
1.760827918087737e-003	3.769934e-001
1.761056274604067e-003	3.384244e-001
1.761346837641315e-003	2.948883e-001
1.761762600503021e-003	2.424769e-001
1.762507295062893e-003	1.666550e-001
1.763205813325525e-003	1.109047e-001
1.763993978740270e-003	6.261645e-002
1.764705829962696e-003	2.744335e-002
1.765021488206466e-003	1.437364e-002
1.765234891992664e-003	6.972051e-003
1.765331415426736e-003	4.323781e-003
1.765394512197065e-003	3.169830e-003
1.765439254495841e-003	2.742772e-003
1.765494438926065e-003	2.346661e-003
1.765527890745437e-003	2.063518e-003
1.765570386186640e-003	1.779257e-003
1.765629957860547e-003	1.554126e-003
1.765721710374823e-003	1.399818e-003
1.765905215403373e-003	1.344312e-003
1.766272225460474e-003	1.432423e-003
1.766815781188920e-003	1.630393e-003
1.767339148985726e-003	1.832880e-003
1.768000000000000e-003	2.150176e-003
1.768005040023119e-003	2.117875e-003
1.768015120069356e-003	2.105011e-003
1.768035280161831e-003	2.115435e-003
1.768075600346781e-003	2.144732e-003
1.768122687667786e-003	2.200920e-003
1.768175811831619e-003	2.306354e-003
1.768233796260055e-003	2.509573e-003
1.768321528301309e-003	3.092269e-003
1.768390789716594e-003	4.041344e-003
1.768450004739232e-003	5.650621e-003
1.768508036915574e-003	8.533712e-003
1.768572651230643e-003	1.392724e-002
1.768635068542205e-003	2.233142e-002
1.768707489351579e-003	3.750276e-002
1.768787498244059e-003	6.326973e-002
1.768888142137144e-003	1.127835e-001
1.769012806368038e-003	2.053107e-001
1.769193853399573e-003	3.943190e-001
1.769504697903948e-003	7.841043e-001
1.769673433505783e-003	1.007769e+000
1.769829837720942e-003	1.216723e+000
1.769907709632235e-003	1.319517e+000
1.770000000000000e-003	1.439736e+000
1.770013900596718e-003	1.457677e+000
1.770028870355732e-003	1.476841e+000
1.770048830034418e-003	1.502187e+000
1.770088749391789e-003	1.551959e+000
1.770149438034228e-003	1.624808e+000
1.770229354032356e-003	1.714170e+000
1.770341449731267e-003	1.822206e+000
1.770565641129088e-003	1.993750e+000
1.770767664713045e-003	2.102764e+000
1.771010095505431e-003	2.175322e+000
1.771281939890392e-003	2.196382e+000
1.771750412368479e-003	2.151378e+000
1.772250807805297e-003	2.054873e+000
1.772868740601608e-003	1.912657e+000
1.773647658389991e-003	1.741253e+000
1.774500557283926e-003	1.582706e+000
1.775590304372885e-003	1.425756e+000
1.776825802044114e-003	1.295177e+000
1.778000000000000e-003	1.201304e+000
1.778050782959944e-003	1.196841e+000
1.778152348879833e-003	1.183864e+000
1.778284351984923e-003	1.155261e+000
1.778426512006935e-003	1.109832e+000
1.778499705923492e-003	1.081543e+000
1.778567990129570e-003	1.054110e+000
1.778664794760903e-003	1.016458e+000
1.778730861250953e-003	9.910063e-001
1.778793986128052e-003	9.659759e-001
1.778885922812895e-003	9.284937e-001
1.778978547267610e-003	8.907303e-001
1.779073570119845e-003	8.528832e-001
1.779185356994644e-003	8.107496e-001
1.779408930744242e-003	7.321534e-001
1.779574137525011e-003	6.779385e-001
1.779719054756482e-003	6.345545e-001
1.780000000000000e-003	5.565211e-001
1.780010030707361e-003	5.538118e-001
1.780030092122083e-003	5.484619e-001
1.780070214951528e-003	5.379947e-001
1.780123018321079e-003	5.245733e-001
1.780171606408866e-003	5.125847e-001
1.780231991365731e-003	4.981584e-001
1.780297423212305e-003	4.830682e-001
1.780384744212661e-003	4.637135e-001
1.780485878845670e-003	4.423189e-001
1.780627725517269e-003	4.140101e-001
1.780813359013552e-003	3.795021e-001
1.781039424276635e-003	3.410676e-001
1.781324540683298e-003	2.979551e-001
1.781728096276842e-003	2.463753e-001
1.782439873849851e-003	1.726642e-001
1.783150533286767e-003	1.148362e-001
1.783927504021061e-003	6.620193e-002
1.784648566074003e-003	2.986852e-002
1.784969011952446e-003	1.627498e-002
1.785185092441543e-003	8.439001e-003
1.785298616717798e-003	5.027827e-003
1.785361496452337e-003	3.559250e-003
1.785405625327116e-003	2.928789e-003
1.785455390552600e-003	2.574156e-003
1.785497471897882e-003	2.256034e-003
1.785532274252734e-003	1.960954e-003
1.785571476754534e-003	1.728009e-003
1.785641356232861e-003	1.497084e-003
1.785724091187166e-003	1.370854e-003
1.785889561095775e-003	1.330096e-003
1.786220500912992e-003	1.411770e-003
